,OBJECTID,2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,Shape_Length,Shape_Area,Net_Passengers
5632,5633,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,660.0,0.0,0.0,0.0,0.0,0.0,0.005230098,2.4399999999999996e-07,0.0
5633,5634,0.0,2.0,0.0,0,68363,126.08402930000001,10212.80637,22947.293319999997,0.0,0.0,4410.0,8490.0,7680.0,0.0,4981.916286,0.0,0.0,0.0,0.005653081,2.03e-06,0.0
5634,5635,0.0,1.5,0.0,87500,132553,345.7572556,576.2620927,13772.664009999999,3810.0,8160.0,14130.0,11640.0,7140.0,0.0,4685.2538270000005,0.0,197.0,146.0,0.012716718,4.44e-06,51.0
5635,5636,0.0,0.0,0.0,0,0,0.0,0.0,0.0,22470.0,1590.0,1680.0,3300.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.007046571999999999,3.05e-06,0.0
5636,5637,0.0,0.0,0.0,0,0,0.0,0.0,449.77021169999995,160740.0,17190.0,40680.0,1410.0,4530.0,0.0,4019.699497,0.0,0.0,0.0,0.028756034,2.22e-05,0.0
5637,5638,0.0,0.0,0.0,0,0,0.0,0.0,0.0,60.0,300.0,21720.0,9090.0,450.0,0.0,0.0,0.0,0.0,0.0,0.020580044,3.11e-06,0.0
5638,5639,0.0,0.0,0.0,0,0,0.0,0.0,0.0,420.0,840.0,6870.0,2760.0,930.0,0.0,0.0,0.0,0.0,0.0,0.004352479,1.18e-06,0.0
5639,5640,0.0,1.6,14.29,35000,56148,141.0313617,344.7433285,172.37166430000002,147750.0,17430.0,0.0,0.0,0.0,2375.282406,0.0,0.0,0.0,0.0,0.021490334,1.63e-05,0.0
5640,5641,0.0,1.8,14.29,55018,75861,461.5282409,1032.944158,1201.4385949999999,115320.0,119220.0,80580.0,37080.0,1080.0,6162.074640999999,13044.46923,678.8129773,0.0,0.0,0.029090803999999998,3.4899999999999995e-05,0.0
5641,5642,0.0,1.8,10.0,50000,59385,1066.351117,3363.107369,1640.54018,1080.0,18720.0,10110.0,1710.0,0.0,1395.402716,0.0,0.0,0.0,0.0,0.0073074509999999995,3.12e-06,0.0
5642,5643,0.0,2.0,0.0,50000,59385,3525.6982869999997,8226.629336,4113.314668,0.0,3240.0,1050.0,30.0,0.0,531.2272291999999,0.0,0.0,0.0,0.0,0.0028402329999999997,4.35e-07,0.0
5643,5644,2.5,1.8,10.71,52117,50021,1680.537439,3753.2002799999996,1904.6090969999998,0.0,18960.0,25980.0,510.0,0.0,5403.028735,181.0147876,0.0,0.0,0.0,0.012195375,4.56e-06,0.0
5644,5645,0.0,2.1,0.0,63384,87034,1657.687283,3412.8855829999998,1170.1322,0.0,6210.0,20280.0,0.0,0.0,2865.541534,0.0,0.0,0.0,0.0,0.006612374,2.62e-06,0.0
5645,5646,3.45,2.1,0.0,63384,87335,1694.922978,4331.469832,1694.922978,0.0,11040.0,10860.0,5640.0,0.0,2440.232176,0.0,0.0,0.0,0.0,0.007242305,2.72e-06,0.0
5646,5647,0.0,1.9,0.0,63384,86696,1720.734279,2732.930914,2429.2719230000002,0.0,2460.0,16350.0,4800.0,1980.0,2206.4814079999996,872.2701479,0.0,10.0,11.0,0.006703793,2.53e-06,-1.0
5647,5648,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027962190000000004,3.34e-07,0.0
5648,5649,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3150.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00318049,3.2200000000000005e-07,0.0
5649,5650,0.0,2.1,0.0,63384,87034,2052.407945,4346.2756469999995,4829.195164,0.0,4170.0,17160.0,60.0,0.0,2614.017348,0.0,0.0,0.0,0.0,0.007594236,2.12e-06,0.0
5650,5651,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,750.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020821060000000002,2.59e-07,0.0
5651,5652,4.55,2.0,23.08,28027,35002,2675.550057,4336.236299,2491.029363,0.0,20400.0,7680.0,0.0,0.0,2511.418598,0.0,0.0,0.0,0.0,0.007211107,2.77e-06,0.0
5652,5653,8.33,1.4,22.22,37672,64975,1024.054703,1861.9176420000001,4468.602342,0.0,7890.0,7860.0,3300.0,8730.0,1540.625961,1136.144403,0.0,52.0,70.0,0.006699589000000001,2.75e-06,-18.0
5653,5654,5.88,1.5,16.13,37838,49916,2303.438877,5630.628367,2623.360943,0.0,12750.0,27660.0,0.0,0.0,4562.634596,0.0,0.0,0.0,0.0,0.008194301999999999,4e-06,0.0
5654,5655,0.0,0.0,0.0,0,0,0.0,0.0,0.0,450.0,17220.0,18180.0,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011861191,3.82e-06,0.0
5655,5656,0.0,1.5,8.91,40325,46204,1258.355231,3143.4207149999997,2625.274444,64890.0,210480.0,165210.0,76860.0,7440.0,29962.64405,13511.206090000001,454.9573083000001,16.0,38.0,0.04489202900000001,5.19e-05,-22.0
5656,5657,7.32,1.8,15.09,48120,75772,90.64900873,221.58646580000004,120.86534499999999,1279050.0,163890.0,164160.0,139500.0,53430.0,7391.551404999999,2321.5830530000003,713.4035514,0.0,0.0,0.098468865,0.000177942,0.0
5657,5658,1.89,1.6,0.0,52894,62479,1222.139555,2898.216659,1222.139555,0.0,56760.0,17550.0,0.0,0.0,5148.162251,173.3522457,0.0,0.0,0.0,0.012741642,7.33e-06,0.0
5658,5659,0.0,1.7,0.0,53902,62479,1694.3706829999999,3275.783321,1129.5804560000001,0.0,11610.0,11160.0,0.0,0.0,2438.9381670000002,0.0,0.0,0.0,0.0,0.006413788,2.27e-06,0.0
5659,5660,0.0,1.7,0.0,52106,62478,1133.337724,2266.675447,850.0032927000001,0.0,18720.0,8670.0,0.0,0.0,1754.672815,0.0,0.0,0.0,0.0,0.007239921,2.71e-06,0.0
5660,5661,0.0,1.9,11.11,54361,65505,1400.492892,2800.9857829999996,1400.492892,0.0,1140.0,17370.0,0.0,0.0,2247.282366,0.0,0.0,6.0,3.0,0.005775378,1.83e-06,3.0
5661,5662,0.0,2.4,0.0,120708,177992,1262.005035,2253.58042,811.2889512999999,0.0,26040.0,2700.0,0.0,0.0,2727.366627,0.0,0.0,1.0,0.0,0.007558916,2.84e-06,1.0
5662,5663,3.03,1.8,0.0,86124,105001,2428.391846,4596.598851,2948.761527,0.0,18930.0,10140.0,750.0,0.0,4328.945105,225.2832668,0.0,0.0,0.0,0.007131545,2.95e-06,0.0
5663,5664,0.0,2.3,0.0,120708,178903,588.8046869,1385.422793,519.5335473,0.0,70950.0,4290.0,0.0,0.0,6142.4900609999995,0.0,0.0,0.0,0.0,0.017328461,7.39e-06,0.0
5664,5665,2.0,1.8,7.89,65699,96847,3473.329719,7124.778911,2760.8518280000003,0.0,7860.0,19260.0,1950.0,0.0,4664.988029,0.0,0.0,1.0,0.0,0.008054551,2.87e-06,1.0
5665,5666,0.0,0.0,0.0,0,0,0.0,0.0,0.0,120.0,690.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325731,2.69e-07,0.0
5666,5667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3210.0,9510.0,4170.0,0.0,0.0,939.8923831000001,0.0,0.0,0.0,0.0,0.005459415,1.68e-06,0.0
5667,5668,0.0,1.5,0.0,85357,133302,1651.916462,2973.449632,1651.916462,0.0,4920.0,3000.0,0.0,0.0,1205.611956,0.0,0.0,0.0,0.0,0.00431773,7.75e-07,0.0
5668,5669,0.0,1.7,0.0,85357,133302,1413.992258,2356.653763,1413.992258,0.0,9990.0,1080.0,0.0,0.0,1344.620934,0.0,0.0,0.0,0.0,0.004414342,1.09e-06,0.0
5669,5670,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,510.0,5040.0,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00898348,9.19e-07,0.0
5670,5671,14.29,1.8,25.0,25000,42244,948.6221862,1532.3896849999999,3794.488745,0.0,4740.0,11940.0,6450.0,12450.0,1600.746877,3905.820883,0.0,0.0,0.0,0.009266626,3.51e-06,0.0
5671,5672,0.0,1.2,0.0,50000,78827,229.3715546,229.3715546,1777.629548,2700.0,12030.0,13500.0,10530.0,5910.0,690.8319927,2431.998073,271.72194249999995,0.0,0.0,0.010104628000000001,4.47e-06,0.0
5672,5673,9.09,1.4,30.0,27612,42599,2625.601846,5405.65086,3861.179186,0.0,9600.0,7140.0,0.0,0.0,1774.255304,0.0,0.0,0.0,0.0,0.005349358,1.66e-06,0.0
5673,5674,0.0,1.3,11.11,50000,78827,1702.6830260000002,4351.301067,2270.244035,0.0,6990.0,6690.0,0.0,0.0,1880.8051510000003,0.0,0.0,0.0,0.0,0.0047118970000000005,1.35e-06,0.0
5674,5675,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1080.0,510.0,0.0,0.0,105.45200449999999,0.0,0.0,0.0,0.0,0.0018752810000000001,1.57e-07,0.0
5675,5676,0.0,0.0,0.0,89790,121781,1169.355822,3183.246404,1818.9979449999998,0.0,11580.0,28410.0,0.0,0.0,4237.939158,193.28774860000001,0.0,0.0,0.0,0.00819187,3.94e-06,0.0
5676,5677,8.77,2.3,0.0,105965,125872,528.6692082,1161.9708640000001,605.7668011,287040.0,138780.0,44400.0,30.0,0.0,20047.04082,503.457771,926.8897514,0.0,0.0,0.047124789,4.6500000000000005e-05,0.0
5677,5678,0.0,0.0,20.0,59689,69284,1577.79238,2682.247046,2051.130094,0.0,2880.0,13530.0,0.0,0.0,2301.6000329999997,0.0,0.0,0.0,0.0,0.005597251,1.62e-06,0.0
5678,5679,4.74,1.6,29.76,36525,47331,1347.372908,2707.050592,1808.801986,228750.0,131790.0,47610.0,10740.0,1980.0,14232.576430000001,2176.349956,131.9932139,12.0,11.0,0.036513383999999996,4.16e-05,1.0
5679,5680,4.76,1.6,29.41,36473,47331,512.3458808,1122.8913890000001,631.8932530000001,304800.0,226920.0,72630.0,1590.0,450.0,15344.07003,636.7640287,170.2064115,2.0,2.0,0.054064527,5.9999999999999995e-05,0.0
5680,5681,0.0,0.0,0.0,0,0,0.0,0.0,10534.12177,0.0,6360.0,29430.0,44940.0,22860.0,0.0,15002.89085,0.0,0.0,0.0,0.013014993,1.0199999999999999e-05,0.0
5681,5682,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1530.0,2880.0,510.0,0.0,0.0,54.55356494,0.0,0.0,0.0,0.004807317,4.78e-07,0.0
5682,5683,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4260.0,0.0,9870.0,9750.0,0.0,0.0,0.0,34.40373682,0.0,0.0,0.013748913,2.36e-06,0.0
5683,5684,0.0,1.4,12.5,50000,89070,1106.110984,2765.277459,1244.374857,0.0,7650.0,11070.0,0.0,0.0,2014.5864989999998,0.0,0.0,0.0,0.0,0.005544843000000001,1.85e-06,0.0
5684,5685,11.95,1.1,18.51,30775,41800,1865.508135,4462.13299,3255.210152,320880.0,316590.0,150120.0,79320.0,26160.0,28960.094110000002,30475.23296,392.9652651,124.0,186.0,0.06906178,8.82e-05,-62.0
5685,5686,0.0,2.0,9.09,51991,64468,1628.634274,3868.0064009999996,1628.634274,0.0,3930.0,8820.0,0.0,0.0,1070.675273,0.0,0.0,0.0,0.0,0.004537757,1.26e-06,0.0
5686,5687,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,240.0,2370.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069390219999999996,3.02e-07,0.0
5687,5688,0.0,2.0,3.85,54405,68901,1676.156848,3911.0326450000002,2394.509783,0.0,8250.0,23760.0,0.0,0.0,4592.166415,269.0618076,0.0,0.0,0.0,0.00907744,3.21e-06,0.0
5688,5689,0.0,2.1,4.35,54188,68499,1779.516477,4589.279336,2060.4927629999997,0.0,19140.0,8550.0,0.0,0.0,3097.737316,0.0,0.0,0.0,0.0,0.006987908,2.73e-06,0.0
5689,5690,8.33,1.4,0.0,36896,48446,2557.8937339999998,7775.996953,4501.892973,0.0,10260.0,14280.0,900.0,0.0,3272.919023,0.0,0.0,0.0,0.0,0.006532598000000001,2.5e-06,0.0
5690,5691,2.04,2.0,5.13,55999,67692,1998.9311739999998,5247.1943329999995,2561.130567,0.0,26850.0,14610.0,0.0,0.0,4237.770831,0.0,0.0,0.0,0.0,0.010407833,4.1e-06,0.0
5691,5692,8.16,1.5,1.96,36858,48177,1266.743381,3182.3065420000003,1884.6669809999999,0.0,46170.0,37260.0,300.0,0.0,6989.971802,231.00581499999998,0.0,0.0,0.0,0.013951371,8.28e-06,0.0
5692,5693,0.0,0.0,0.0,0,0,0.0,0.0,0.0,88440.0,16620.0,13200.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014785748,1.1900000000000001e-05,0.0
5693,5694,0.0,0.0,0.0,0,0,0.0,0.0,91.21203038,33090.0,24840.0,19980.0,6240.0,900.0,0.0,0.0,379.0830157,0.0,0.0,0.029869264,8.42e-06,0.0
5694,5695,4.17,1.7,6.67,54062,76619,1204.5147949999998,4175.651288,2328.728603,0.0,27600.0,4500.0,90.0,0.0,2536.48833,0.0,0.0,0.0,0.0,0.007319511999999999,3.19e-06,0.0
5695,5696,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009593480000000001,4.15e-08,0.0
5696,5697,4.35,1.4,14.29,60911,87952,1333.643449,3228.820982,1684.602252,0.0,10500.0,26490.0,0.0,0.0,5264.007715,0.0,0.0,0.0,0.0,0.009542412,3.65e-06,0.0
5697,5698,0.0,2.0,9.09,79776,101119,1673.318876,3067.751273,1394.432397,0.0,3270.0,15240.0,0.0,0.0,2498.887955,0.0,0.0,0.0,0.0,0.007913208,1.83e-06,0.0
5698,5699,0.0,2.0,0.0,0,110303,107.9706139,431.8824556,1079.7061390000001,6030.0,6630.0,4980.0,6300.0,0.0,289.8256913,769.3461497999999,0.0,0.0,0.0,0.007900828,2.37e-06,0.0
5699,5700,0.0,1.3,16.67,41302,87958,939.1318925,2191.307749,1095.653875,0.0,9960.0,6630.0,0.0,0.0,1784.268734,0.0,0.0,0.0,0.0,0.00531469,1.63e-06,0.0
5700,5701,0.0,1.8,0.0,58272,76081,847.6884848999999,1986.0130219999999,944.5671689,0.0,66900.0,30990.0,8010.0,1020.0,7495.912122,1185.102117,0.0,0.0,0.0,0.01319318,1.06e-05,0.0
5701,5702,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.000744271,1.65e-08,0.0
5702,5703,4.17,1.8,20.0,50000,73817,684.9699383999999,2739.879754,1164.448895,0.0,24810.0,12990.0,30.0,0.0,2872.048923,0.0,0.0,0.0,0.0,0.007834925999999999,3.73e-06,0.0
5703,5704,0.0,2.0,7.69,79906,102431,2021.0623280000002,6332.66196,2964.2247469999998,0.0,7260.0,11910.0,0.0,0.0,2876.725428,0.0,0.0,0.0,0.0,0.006108791999999999,1.9e-06,0.0
5704,5705,3.32,2.1,0.0,67813,77455,463.76470939999996,1080.232433,624.0086131,770250.0,367140.0,193950.0,30840.0,4200.0,50430.76995,10649.56125,846.8638267000001,0.0,0.0,0.080147448,0.000135671,0.0
5705,5706,0.0,2.0,6.25,81537,103826,1093.3115599999999,2359.251261,1093.3115599999999,2550.0,26250.0,16290.0,0.0,0.0,4035.834929,0.0,0.0,0.0,0.0,0.010178753,4.45e-06,0.0
5706,5707,0.0,1.4,20.0,62500,69722,157.94459319999999,236.91688990000003,473.83377970000004,33810.0,12360.0,5310.0,6270.0,7710.0,216.28723169999998,4908.592542,0.0,0.0,0.0,0.016965348999999998,6.48e-06,0.0
5707,5708,0.0,0.0,0.0,0,119051,24.07660709,24.07660709,120.38303549999999,0.0,3750.0,100200.0,2400.0,690.0,456.414758,0.0,0.0,0.0,0.0,0.030165771,1.06e-05,0.0
5708,5709,5.48,2.0,7.14,76532,88843,760.3794505,1492.596699,957.5148636,164310.0,73770.0,32070.0,5760.0,0.0,7468.791420999999,202.3777092,0.0,0.0,0.0,0.032727789,2.7300000000000003e-05,0.0
5709,5710,0.0,2.5,0.0,0,88345,242.88166769999998,728.6450031,242.88166769999998,3450.0,2100.0,4380.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015046196000000001,1.05e-06,0.0
5710,5711,7.69,1.3,39.58,20964,33981,2633.336702,2340.743735,1658.0268119999998,0.0,1230.0,21330.0,24840.0,5790.0,249.32119550000002,5255.878088,0.0,36.0,21.0,0.010798924,5.25e-06,15.0
5711,5712,5.56,0.0,0.0,0,0,0.0,3021.021793,5917.465368,4080.0,5910.0,15060.0,24480.0,33900.0,6105.632663,4494.105386,4191.175084,103.0,172.0,0.016282221,8.21e-06,-69.0
5712,5713,0.0,0.0,0.0,0,0,0.0,0.0,276.3418206,128190.0,160410.0,91530.0,40290.0,10890.0,0.0,11113.29564,0.0,7.0,8.0,0.029258303,4.26e-05,-1.0
5713,5714,0.0,0.0,0.0,0,0,0.0,0.0,0.0,124650.0,51390.0,29730.0,8280.0,0.0,0.0,236.7093386,0.0,0.0,0.0,0.025930033999999998,2.12e-05,0.0
5714,5715,0.0,0.0,50.0,0,18838,35.48490721,35.48490721,2732.337855,0.0,7410.0,25290.0,32610.0,7680.0,671.6225012,10182.16296,0.0,0.0,0.0,0.012554855,7.21e-06,0.0
5715,5716,50.0,0.0,40.0,7500,28257,529.901272,1236.436301,1059.802544,0.0,0.0,14640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00512483,1.45e-06,0.0
5716,5717,15.38,1.0,33.33,25000,31156,2725.927206,7723.460418000001,5451.854413,0.0,2340.0,8460.0,510.0,0.0,1607.535611,0.0,0.0,0.0,0.0,0.004697207,1.13e-06,0.0
5717,5718,25.0,1.2,20.0,18542,34387,2442.405754,5373.292657999999,3907.8492060000003,0.0,0.0,4830.0,510.0,0.0,592.7202683999999,0.0,0.0,1.0,3.0,0.003026937,5.24e-07,-2.0
5718,5719,15.38,1.0,22.22,29226,35428,2127.081506,6115.359329999999,3190.6222589999998,0.0,0.0,8790.0,960.0,0.0,1258.290905,0.0,0.0,23.0,17.0,0.003951169,9.62e-07,6.0
5719,5720,13.04,1.0,26.32,31942,37958,2795.644433,7338.566637999999,4018.738873,0.0,3930.0,9900.0,810.0,0.0,1822.3543670000001,0.0,0.0,25.0,18.0,0.0050401379999999996,1.46e-06,7.0
5720,5721,25.0,1.0,25.0,18542,40486,2118.335274,3389.3364380000003,2118.335274,0.0,2400.0,1950.0,1710.0,0.0,691.0987177000001,0.0,0.0,0.0,0.0,0.003161788,6.04e-07,0.0
5721,5722,14.29,1.0,27.27,25000,36440,1229.0181699999998,2681.494189,2122.849566,0.0,5610.0,12090.0,5280.0,30.0,1399.049534,758.091816,0.0,0.0,0.0,0.0066873819999999995,2.29e-06,0.0
5722,5723,17.95,0.8,54.0,14375,21010,3585.483608,8067.338118000001,8067.338118000001,0.0,6900.0,24300.0,9270.0,150.0,4527.067634,727.3146309,0.0,0.0,0.0,0.00838168,4e-06,0.0
5723,5724,0.0,1.0,50.0,7500,19328,1282.6504439999999,1282.6504439999999,1282.6504439999999,0.0,0.0,3930.0,120.0,0.0,404.386868,0.0,0.0,0.0,0.0,0.002531811,3.9899999999999996e-07,0.0
5724,5725,12.5,1.1,37.5,25000,34891,3368.8445340000003,5818.9132850000005,3675.1031270000003,0.0,4290.0,4230.0,0.0,0.0,1098.354585,0.0,133.0266899,0.0,0.0,0.003830065,8.359999999999999e-07,0.0
5725,5726,7.69,1.2,33.33,27612,35446,1983.549809,4407.888465,3085.5219260000003,0.0,15690.0,14430.0,3750.0,1320.0,3185.6985010000003,1092.424048,0.0,0.0,0.0,0.008208866,3.48e-06,0.0
5726,5727,11.11,1.2,33.33,18750,35447,2674.512084,5616.475375,3744.316917,0.0,2940.0,6840.0,0.0,0.0,852.8101912999999,0.0,0.0,0.0,0.0,0.004133411,9.570000000000001e-07,0.0
5727,5728,0.0,0.0,33.33,7500,37677,337.13928230000005,505.7089234,337.13928230000005,0.0,3480.0,11670.0,300.0,0.0,1439.19276,0.0,0.0,0.0,0.0,0.005354161999999999,1.52e-06,0.0
5728,5729,20.0,0.8,55.0,14250,21477,2558.3921170000003,2911.273788,2205.510445,0.0,900.0,21720.0,6690.0,30.0,2486.585257,0.0,1966.051541,0.0,0.0,0.0073905180000000004,2.8999999999999998e-06,0.0
5729,5730,11.76,0.9,23.08,29355,36807,5258.884243,9280.383959,5877.576507,0.0,0.0,4170.0,4140.0,0.0,2069.333889,0.0,0.0,38.0,30.0,0.003941392,8.27e-07,8.0
5730,5731,11.11,1.0,30.0,35000,35990,3713.689088,5261.059541,2475.792725,0.0,0.0,6360.0,1980.0,0.0,908.1212132999999,0.0,0.0,20.0,20.0,0.003949182,8.27e-07,0.0
5731,5732,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,570.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001689041,1.55e-07,0.0
5732,5733,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30.0,2820.0,13980.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010493113,1.79e-06,0.0
5733,5734,0.0,0.0,0.0,0,0,0.0,0.0,200.2925377,966780.0,457530.0,672600.0,584970.0,395610.0,0.0,50253.49709,2392.767726,8.0,9.0,0.087484649,0.000304006,-1.0
5734,5735,9.09,2.0,0.0,37489,45878,2232.777834,7442.59278,3721.29639,0.0,150.0,6840.0,0.0,0.0,927.082274,0.0,0.0,0.0,0.0,0.0036510059999999996,6.88e-07,0.0
5735,5736,2.61,2.3,3.51,75000,90025,477.1475967,1518.1968980000001,730.1804131,171720.0,108150.0,72510.0,1980.0,750.0,13658.863959999999,164.70653330000002,0.0,0.0,0.0,0.038402056000000004,3.54e-05,0.0
5736,5737,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1590.0,1110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040534709999999995,2.7e-07,0.0
5737,5738,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3390.0,990.0,11340.0,8610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011734876000000002,2.4e-06,0.0
5738,5739,5.56,1.8,14.29,50000,94117,2120.5239579999998,4476.661688,2473.944617,0.0,4650.0,17340.0,0.0,0.0,2525.7002620000003,0.0,0.0,0.0,0.0,0.006094948,2.17e-06,0.0
5739,5740,5.0,1.7,16.67,50000,94117,3457.885782,9912.605907,5532.61725,0.0,6270.0,5070.0,0.0,0.0,1774.623304,0.0,0.0,0.0,0.0,0.005110215,1.11e-06,0.0
5740,5741,14.29,1.5,38.46,26923,33416,2498.736996,4997.473992,2855.699424,0.0,2700.0,10560.0,1260.0,0.0,1827.9940390000002,0.0,0.0,0.0,0.0,0.00504027,1.43e-06,0.0
5741,5742,0.0,0.0,0.0,0,0,0.0,0.0,648.3939686000001,0.0,0.0,360.0,9120.0,2490.0,0.0,629.7731827,0.0,4.0,1.0,0.005011130999999999,1.18e-06,3.0
5742,5743,5.26,1.5,23.08,26923,37657,1666.202378,4998.6071329999995,2947.896514,0.0,1080.0,15900.0,3210.0,0.0,1592.103749,727.8503437999999,37.5598645,12.0,14.0,0.005705508000000001,2e-06,-2.0
5743,5744,6.67,1.8,37.5,32795,37289,2440.747536,4881.495072,3508.5745829999996,0.0,3360.0,13650.0,0.0,0.0,1485.1621910000001,551.3146849999999,0.0,0.0,0.0,0.005255226,1.68e-06,0.0
5744,5745,8.51,1.6,38.81,36490,61848,1933.7985,4121.209919,2821.443714,21060.0,50160.0,8400.0,0.0,0.0,6948.468242,0.0,0.0,0.0,0.0,0.01237515,8.07e-06,0.0
5745,5746,0.0,0.0,0.0,0,0,0.0,0.0,0.0,116310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037667906,1.15e-05,0.0
5746,5747,0.0,2.2,0.0,200001,111242,86.83698884,130.25548329999998,65.12774163,79890.0,34890.0,4350.0,0.0,0.0,1792.8416100000002,0.0,0.0,0.0,0.0,0.019912038,1.18e-05,0.0
5747,5748,6.67,1.4,20.0,35000,47916,2789.868778,8369.606333,3487.335972,0.0,0.0,4320.0,2970.0,0.0,1123.2402359999999,0.0,0.0,0.0,0.0,0.00406184,7.340000000000001e-07,0.0
5748,5749,0.0,0.0,0.0,0,0,0.0,0.0,558.9402061000001,3270.0,0.0,0.0,2640.0,12480.0,0.0,8302.215398999999,0.0,56.0,23.0,0.005773203,1.83e-06,33.0
5749,5750,3.85,1.6,22.22,29226,47916,2813.8962,7878.909359,3376.67544,0.0,0.0,7020.0,6810.0,0.0,2507.1009480000002,0.0,0.0,4.0,17.0,0.004816771,1.36e-06,-13.0
5750,5751,7.69,1.4,20.0,31818,42959,3198.240472,5455.821982,3574.504057,0.0,1830.0,9450.0,2490.0,0.0,1831.776509,0.0,260.9480665,0.0,0.0,0.004871074,1.36e-06,0.0
5751,5752,5.0,1.4,18.18,29167,43260,2591.084882,8328.487121,7773.254645999999,0.0,0.0,7110.0,6480.0,360.0,1567.803976,549.6442262999999,77.82036101,70.0,38.0,0.004827597,1.38e-06,32.0
5752,5753,5.56,1.3,25.0,35000,43517,3097.438816,7743.597041,4452.568297999999,0.0,0.0,11100.0,2250.0,0.0,2621.606049,0.0,0.0,0.0,0.0,0.004767626,1.32e-06,0.0
5753,5754,10.0,1.3,33.33,25000,55883,3984.1217340000003,11509.68501,7525.563276000001,0.0,0.0,5340.0,570.0,0.0,1004.642386,0.0,0.0,0.0,0.0,0.003173015,5.78e-07,0.0
5754,5755,10.0,1.0,33.33,28747,55883,1394.414517,9760.901622,6623.4689579999995,0.0,0.0,7440.0,0.0,0.0,596.3248926,546.297879,0.0,0.0,0.0,0.003716762,7.340000000000001e-07,0.0
5755,5756,12.5,1.2,33.33,18873,31621,3952.001182,5776.001728,3648.001092,0.0,0.0,4110.0,4350.0,0.0,1326.2831390000001,0.0,0.0,0.0,0.0,0.004168955,8.42e-07,0.0
5756,5757,12.5,1.2,33.33,18873,31621,3909.604874,13505.90775,8530.046997,0.0,0.0,1770.0,5460.0,0.0,1675.66955,0.0,0.0,0.0,0.0,0.003960585,7.2e-07,0.0
5757,5758,12.5,1.3,33.33,21429,33991,1257.60456,3233.8402969999997,3772.8136799999997,0.0,0.0,2970.0,8220.0,3120.0,683.8967767999999,1820.1049289999999,0.0,8.0,10.0,0.004949951,1.42e-06,-2.0
5758,5759,0.0,0.0,0.0,0,0,0.0,0.0,0.0,193410.0,39180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039763282000000004,2.3e-05,0.0
5759,5760,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002387428,9.300000000000001e-08,0.0
5760,5761,7.14,2.5,9.09,52758,64331,1507.4091429999999,3362.681934,1855.272791,0.0,2670.0,19740.0,0.0,0.0,2970.981529,0.0,0.0,0.0,0.0,0.006231822,2.21e-06,0.0
